phone,gender,age,state,region,income,incomeGroup,maritalStatus,employment,education,ethnicity,hispanic,product_purchased
,Male,53,WASHINGTON,West,"$100,000 to $124,999","$100,000 to $124,999","Single, never married",Employed full time,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,69,ARKANSAS,South,"$50,000 to $54,999","$50,000 to $74,999",Married,Retired,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,68,NEW JERSEY,Northeast,"$70,000 to $74,999","$50,000 to $74,999","Separated, divorced or widowed",Retired,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,40,GEORGIA,South,"$60,000 to $64,999","$50,000 to $74,999","Single, never married",Self-employed full-time,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,77,TEXAS,South,"$70,000 to $74,999","$50,000 to $74,999",Married,Retired,Bachelor's degree,Asian - Filipino,"No, not of Hispanic, Latino, or Spanish origin",
,Male,82,TEXAS,South,"$65,000 to $69,999","$50,000 to $74,999",Married,Retired,Other post high school vocational training,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,35,CALIFORNIA,West,"$85,000 to $89,999","$75,000 to $99,999",Engaged,Employed full time,"Completed some college, but no degree",Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,72,KANSAS,Midwest,"$100,000 to $124,999","$100,000 to $124,999",Married,Retired,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,58,ILLINOIS,Midwest,"$100,000 to $124,999","$100,000 to $124,999","Single, never married",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,69,MARYLAND,South,"$150,000 to $174,999","$150,000 or more",Married,Retired,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,73,WASHINGTON,West,"$75,000 to $79,999","$75,000 to $99,999",Married,Retired,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,43,KANSAS,Midwest,"$65,000 to $69,999","$50,000 to $74,999",Married,Full-time homemaker,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,48,SOUTH DAKOTA,Midwest,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,43,NEW MEXICO,West,"$250,000 and above","$150,000 or more",Married,Employed full time,Doctorate degree,Asian - Filipino,"Yes, another Hispanic, Latino, or Spanish origin - Spain",
,Female,42,NORTH CAROLINA,South,"$55,000 to $59,999","$50,000 to $74,999",Married,Employed full time,High school graduate,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,54,ILLINOIS,Midwest,"$70,000 to $74,999","$50,000 to $74,999",Married,Employed full time,Bachelor's degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Female,40,TENNESSEE,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Other post high school vocational training,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,55,FLORIDA,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,69,SOUTH CAROLINA,South,"$90,000 to $94,999","$75,000 to $99,999","Separated, divorced or widowed",Retired,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,71,FLORIDA,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Retired,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,63,FLORIDA,South,"$50,000 to $54,999","$50,000 to $74,999",Married,Employed full time,Associate's degree,Prefer not to answer,"No, not of Hispanic, Latino, or Spanish origin",
,Female,81,NORTH CAROLINA,South,"$50,000 to $54,999","$50,000 to $74,999",Married,Retired,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,51,VIRGINIA,South,"$55,000 to $59,999","$50,000 to $74,999","Single, never married",Employed full time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,47,MICHIGAN,Midwest,"$50,000 to $54,999","$50,000 to $74,999",Married,Employed full time,Other post high school vocational training,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,66,GEORGIA,South,"$95,000 to $99,999","$75,000 to $99,999","Single, never married",Employed full time,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,52,CALIFORNIA,West,"$50,000 to $54,999","$50,000 to $74,999",Married,Employed full time,Bachelor's degree,Asian - Asian Indian,"No, not of Hispanic, Latino, or Spanish origin",
,Male,68,TEXAS,South,"$85,000 to $89,999","$75,000 to $99,999",Married,Employed part time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,75,FLORIDA,South,"$250,000 and above","$150,000 or more",Married,Retired,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,57,PENNSYLVANIA,Northeast,"$55,000 to $59,999","$50,000 to $74,999",Married,Full-time homemaker,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,70,ILLINOIS,Midwest,"$60,000 to $64,999","$50,000 to $74,999",Married,Self-employed full-time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,42,FLORIDA,South,"$65,000 to $69,999","$50,000 to $74,999",Married,Employed full time,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Male,69,SOUTH CAROLINA,South,"$75,000 to $79,999","$75,000 to $99,999",Married,Retired,High school graduate,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,58,NEW YORK,Northeast,"$55,000 to $59,999","$50,000 to $74,999","Single, never married",Retired,"Completed some college, but no degree","Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,53,WISCONSIN,Midwest,"$125,000 to $149,999","$125,000 to $149,999",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,65,NEW YORK,Northeast,"$60,000 to $64,999","$50,000 to $74,999","Separated, divorced or widowed",Self-employed full-time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,43,NEW YORK,Northeast,"$90,000 to $94,999","$75,000 to $99,999","Single, never married",Temporarily unemployed,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,39,MARYLAND,South,"$65,000 to $69,999","$50,000 to $74,999",Domestic partnership/living with someone,Temporarily unemployed,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,57,ARIZONA,West,"$50,000 to $54,999","$50,000 to $74,999",Married,Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,70,NEW YORK,Northeast,"$100,000 to $124,999","$100,000 to $124,999","Separated, divorced or widowed",Retired,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,47,FLORIDA,South,"$150,000 to $174,999","$150,000 or more",Married,Full-time homemaker,High school graduate,Asian - Filipino,"Yes, Puerto Rican",
,Female,67,KANSAS,Midwest,"$90,000 to $94,999","$75,000 to $99,999",Married,Employed full time,Associate's degree,American Indian or Alaska Native,"No, not of Hispanic, Latino, or Spanish origin",
,Female,70,NEW YORK,Northeast,"$125,000 to $149,999","$125,000 to $149,999","Separated, divorced or widowed",Retired,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,71,INDIANA,Midwest,"$55,000 to $59,999","$50,000 to $74,999",Married,Retired,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,47,KANSAS,Midwest,"$75,000 to $79,999","$75,000 to $99,999",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,64,FLORIDA,South,"$65,000 to $69,999","$50,000 to $74,999",Married,Disabled,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,67,PENNSYLVANIA,Northeast,"$90,000 to $94,999","$75,000 to $99,999",Married,Retired,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,43,OKLAHOMA,South,"$50,000 to $54,999","$50,000 to $74,999",Married,Employed full time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,74,PENNSYLVANIA,Northeast,"$75,000 to $79,999","$75,000 to $99,999","Separated, divorced or widowed",Retired,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,53,VIRGINIA,South,"$95,000 to $99,999","$75,000 to $99,999",Married,Employed full time,Bachelor's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,75,WISCONSIN,Midwest,"$75,000 to $79,999","$75,000 to $99,999","Separated, divorced or widowed",Retired,Other post high school vocational training,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,55,ARIZONA,West,"$50,000 to $54,999","$50,000 to $74,999",Domestic partnership/living with someone,Employed part time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,74,VERMONT,Northeast,"$100,000 to $124,999","$100,000 to $124,999",Married,Retired,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,69,MASSACHUSETTS,Northeast,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed part time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,84,SOUTH DAKOTA,Midwest,"$80,000 to $84,999","$75,000 to $99,999","Separated, divorced or widowed",Retired,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,57,PENNSYLVANIA,Northeast,"$75,000 to $79,999","$75,000 to $99,999",Married,Leave of Absence,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,37,NORTH CAROLINA,South,"$95,000 to $99,999","$75,000 to $99,999",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,40,MARYLAND,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Self-employed part-time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,39,SOUTH CAROLINA,South,"$200,000 to $249,999","$150,000 or more",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,69,SOUTH CAROLINA,South,"$60,000 to $64,999","$50,000 to $74,999","Separated, divorced or widowed",Retired,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,41,ARKANSAS,South,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Employed full time,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,45,WASHINGTON,West,"$250,000 and above","$150,000 or more",Married,Employed part time,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,48,ILLINOIS,Midwest,"$95,000 to $99,999","$75,000 to $99,999",Married,Employed full time,"Completed some college, but no degree",White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,45,LOUISIANA,South,"$65,000 to $69,999","$50,000 to $74,999",Married,Employed full time,Associate's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,62,INDIANA,Midwest,"$70,000 to $74,999","$50,000 to $74,999","Separated, divorced or widowed",Self-employed part-time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,47,GEORGIA,South,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,60,VIRGINIA,South,"$90,000 to $94,999","$75,000 to $99,999",Domestic partnership/living with someone,Disabled,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,64,FLORIDA,South,"$100,000 to $124,999","$100,000 to $124,999",Domestic partnership/living with someone,Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,40,CALIFORNIA,West,"$100,000 to $124,999","$100,000 to $124,999",Engaged,Employed full time,Other post high school vocational training,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,61,ALABAMA,South,"$125,000 to $149,999","$125,000 to $149,999",Married,Employed full time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,63,PENNSYLVANIA,Northeast,"$125,000 to $149,999","$125,000 to $149,999","Separated, divorced or widowed",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,62,ARIZONA,West,"$100,000 to $124,999","$100,000 to $124,999","Separated, divorced or widowed",Employed full time,High school graduate,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,40,CALIFORNIA,West,"$250,000 and above","$150,000 or more",Married,Employed full time,Doctorate degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Male,46,WISCONSIN,Midwest,"$150,000 to $174,999","$150,000 or more",Married,Employed full time,Associate's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,45,CONNECTICUT,Northeast,"$100,000 to $124,999","$100,000 to $124,999",Married,Employed full time,Master's or professional degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,43,CALIFORNIA,West,"$250,000 and above","$150,000 or more",Married,Self-employed full-time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,55,MINNESOTA,Midwest,"$175,000 to $199,999","$150,000 or more",Married,Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,47,NEW YORK,Northeast,"$200,000 to $249,999","$150,000 or more",Married,Employed full time,Bachelor's degree,"Black, or African American","No, not of Hispanic, Latino, or Spanish origin",
,Female,66,PENNSYLVANIA,Northeast,"$50,000 to $54,999","$50,000 to $74,999","Single, never married",Employed full time,Bachelor's degree,White,"No, not of Hispanic, Latino, or Spanish origin",
,Female,40,CALIFORNIA,West,"$100,000 to $124,999","$100,000 to $124,999",Engaged,Employed full time,Other post high school vocational training,White,"No, not of Hispanic, Latino, or Spanish origin",
